,time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
4144,2019-09-20 02:58:55.991002112+00:00,2400,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-84,mdot-one,3.8
4145,2019-09-20 02:58:55.991002112+00:00,2400,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-91,mdot-one,4.8
4146,2019-09-20 03:00:30.133050880+00:00,6913,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-101,mdot-two,4.8
4147,2019-09-20 03:00:30.133050880+00:00,6913,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-116,mdot-two,3.0
4148,2019-09-20 03:00:58.530235904+00:00,2144,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-91,mdot-one,10.2
4149,2019-09-20 03:01:50.056366080+00:00,896,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,3.2
4150,2019-09-20 03:01:50.056366080+00:00,896,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.0
4151,2019-09-20 03:02:00.767601920+00:00,1760,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-94,mdot-one,7.2
4152,2019-09-20 03:02:00.767601920+00:00,1760,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,8.2
4153,2019-09-20 03:02:33.098736896+00:00,6881,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-two,6.5
4154,2019-09-20 03:02:33.098736896+00:00,6881,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-117,mdot-two,2.0
4155,2019-09-20 03:02:52.284204032+00:00,896,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,4.0
4156,2019-09-20 03:02:52.284204032+00:00,896,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,8.0
4157,2019-09-20 03:03:02.929032192+00:00,1968,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,7.8
4158,2019-09-20 03:03:02.929032192+00:00,1968,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,8.0
4159,2019-09-20 03:03:35.426281984+00:00,6721,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-105,mdot-two,7.0
4160,2019-09-20 03:03:35.426281984+00:00,6721,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-117,mdot-two,3.5
4161,2019-09-20 03:03:54.444350976+00:00,896,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,9.0
4162,2019-09-20 03:03:54.444350976+00:00,896,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-03,3.2
4163,2019-09-20 03:04:05.239937024+00:00,2160,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-92,mdot-one,6.8
4164,2019-09-20 03:04:05.239937024+00:00,2160,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-89,mdot-one,5.8
4165,2019-09-20 03:04:38.000242944+00:00,6785,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,4.5
4166,2019-09-20 03:04:38.000242944+00:00,6785,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-103,mdot-two,9.2
4167,2019-09-20 03:04:56.559041024+00:00,896,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,8.2
4168,2019-09-20 03:04:56.559041024+00:00,896,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-03,3.8
4169,2019-09-20 03:05:40.208028160+00:00,6801,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-114,mdot-two,3.2
4170,2019-09-20 03:05:40.208028160+00:00,6801,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-103,mdot-two,7.5
4171,2019-09-20 03:06:08.336919040+00:00,2272,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-87,mdot-one,4.0
4172,2019-09-20 03:06:08.336919040+00:00,2272,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-87,mdot-one,5.0
4173,2019-09-20 03:07:43.844866048+00:00,6945,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-101,mdot-two,5.5
4174,2019-09-20 03:08:10.881998080+00:00,2848,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-91,mdot-one,7.5
4175,2019-09-20 03:08:10.881998080+00:00,2848,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-86,mdot-one,8.5
4176,2019-09-20 03:09:02.268788224+00:00,896,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,3.2
4177,2019-09-20 03:09:02.268788224+00:00,896,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-98,mdot-03,8.0
4178,2019-09-20 03:10:04.504595968+00:00,896,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,7.5
4179,2019-09-20 03:10:15.275024896+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,10.5
4180,2019-09-20 03:10:46.402573056+00:00,6897,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-two,6.5
4181,2019-09-20 03:10:46.402573056+00:00,6897,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-117,mdot-two,1.8
4182,2019-09-20 03:11:06.661323008+00:00,896,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-03,5.0
4183,2019-09-20 03:11:17.400719872+00:00,2048,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,8.8
4184,2019-09-20 03:11:17.400719872+00:00,2048,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,9.2
4185,2019-09-20 03:14:12.067128064+00:00,896,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-96,mdot-03,5.8
4186,2019-09-20 03:14:12.067128064+00:00,896,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-113,mdot-03,3.2
4187,2019-09-20 03:14:54.340322048+00:00,6737,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-119,mdot-two,-1.2
4188,2019-09-20 03:15:23.113993984+00:00,2160,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,6.8
4189,2019-09-20 03:15:23.113993984+00:00,2160,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,6.2
4190,2019-09-20 03:17:59.633184+00:00,6721,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-two,6.8
4191,2019-09-20 03:17:59.633184+00:00,6721,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,-0.5
4192,2019-09-20 03:18:19.000761088+00:00,880,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,4.8
4193,2019-09-20 03:18:19.000761088+00:00,880,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,11.2
4194,2019-09-20 03:18:29.622972928+00:00,2144,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-94,mdot-one,9.0
4195,2019-09-20 03:18:29.622972928+00:00,2144,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,8.8
4196,2019-09-20 03:19:02.207963904+00:00,6849,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-116,mdot-two,5.2
4197,2019-09-20 03:19:02.207963904+00:00,6849,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-106,mdot-two,7.8
4198,2019-09-20 03:19:21.115417856+00:00,880,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,4.5
4199,2019-09-20 03:19:21.115417856+00:00,880,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,8.5
4200,2019-09-20 03:20:04.404710144+00:00,6801,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,1.8
4201,2019-09-20 03:20:04.404710144+00:00,6801,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-104,mdot-two,7.2
4202,2019-09-20 03:20:32.932126976+00:00,2048,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-101,mdot-one,3.8
4203,2019-09-20 03:20:32.932126976+00:00,2048,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-104,mdot-one,4.2
4204,2019-09-20 03:21:24.407248128+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,3.8
4205,2019-09-20 03:21:24.407248128+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-110,mdot-03,5.2
4206,2019-09-20 03:22:08.041598208+00:00,6817,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-two,4.0
4207,2019-09-20 03:22:08.041598208+00:00,6817,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-116,mdot-two,2.2
4208,2019-09-20 03:22:35.470493952+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-88,mdot-one,7.2
4209,2019-09-20 03:22:35.470493952+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-89,mdot-one,8.5
4210,2019-09-20 03:23:26.946194944+00:00,896,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,7.2
4211,2019-09-20 03:23:26.946194944+00:00,896,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-108,mdot-03,3.8
4212,2019-09-20 03:23:37.695004928+00:00,1760,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,10.0
4213,2019-09-20 03:23:37.695004928+00:00,1760,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-92,mdot-one,8.8
4214,2019-09-20 03:24:29.176240896+00:00,896,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-105,mdot-03,9.2
4215,2019-09-20 03:24:29.176240896+00:00,896,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-113,mdot-03,4.8
4216,2019-09-20 03:24:39.856089088+00:00,2272,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,10.5
4217,2019-09-20 03:24:39.856089088+00:00,2272,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.5
4218,2019-09-20 03:25:10.991003136+00:00,6673,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-two,6.2
4219,2019-09-20 03:25:10.991003136+00:00,6673,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,2.0
4220,2019-09-20 03:25:31.345634048+00:00,896,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,11.2
4221,2019-09-20 03:25:31.345634048+00:00,896,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-03,5.5
4222,2019-09-20 03:26:13.242792960+00:00,6721,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-103,mdot-two,9.0
4223,2019-09-20 03:26:13.242792960+00:00,6721,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,2.8
4224,2019-09-20 03:26:33.457199104+00:00,880,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,10.0
4225,2019-09-20 03:26:33.457199104+00:00,880,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,2.8
4226,2019-09-20 03:27:15.454813952+00:00,6705,51456000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-103,mdot-two,6.0
4227,2019-09-20 03:28:36.742121984+00:00,896,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,3.2
4228,2019-09-20 03:28:36.742121984+00:00,896,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-111,mdot-03,4.2
4229,2019-09-20 03:29:18.111885056+00:00,6785,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-115,mdot-two,2.2
4230,2019-09-20 03:29:18.111885056+00:00,6785,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-100,mdot-two,4.8
4231,2019-09-20 03:29:47.691694080+00:00,2112,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-93,mdot-one,7.8
4232,2019-09-20 03:29:47.691694080+00:00,2112,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-90,mdot-one,8.8
4233,2019-09-20 03:30:39.284753152+00:00,880,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,5.2
4234,2019-09-20 03:30:39.284753152+00:00,880,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-104,mdot-03,8.8
4235,2019-09-20 03:30:49.927840+00:00,2048,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,6.5
4236,2019-09-20 03:30:49.927840+00:00,2048,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,7.5
4237,2019-09-20 03:31:21.013645056+00:00,6817,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-98,mdot-two,6.8
4238,2019-09-20 03:31:41.512633088+00:00,880,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,5.8
4239,2019-09-20 03:31:52.088918016+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-94,mdot-one,10.0
4240,2019-09-20 03:31:52.088918016+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.8
4241,2019-09-20 03:32:23.344371200+00:00,6785,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-two,9.0
4242,2019-09-20 03:32:23.344371200+00:00,6785,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-122,mdot-two,2.0
4243,2019-09-20 03:32:43.675633920+00:00,880,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,7.8
4244,2019-09-20 03:32:43.675633920+00:00,880,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.8
4245,2019-09-20 03:32:54.209597184+00:00,2016,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,7.8
4246,2019-09-20 03:33:25.985702144+00:00,6737,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-101,mdot-two,7.8
4247,2019-09-20 03:33:25.985702144+00:00,6737,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-115,mdot-two,4.0
4248,2019-09-20 03:33:45.794588160+00:00,896,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-03,3.8
4249,2019-09-20 03:33:45.794588160+00:00,896,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,7.0
4250,2019-09-20 03:34:28.190465024+00:00,6737,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-116,mdot-two,1.5
4251,2019-09-20 03:34:28.190465024+00:00,6737,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-104,mdot-two,6.5
4252,2019-09-20 03:34:57.504189952+00:00,2048,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-99,mdot-one,6.2
4253,2019-09-20 03:34:57.504189952+00:00,2048,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-104,mdot-one,6.2
4254,2019-09-20 03:35:49.084284160+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,3.5
4255,2019-09-20 03:35:49.084284160+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,5.0
4256,2019-09-20 03:36:31.827086848+00:00,6849,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-99,mdot-two,4.0
4257,2019-09-20 03:36:31.827086848+00:00,6849,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-116,mdot-two,2.0
4258,2019-09-20 03:37:00.050422784+00:00,2048,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-87,mdot-one,6.2
4259,2019-09-20 03:37:00.050422784+00:00,2048,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-88,mdot-one,7.5
4260,2019-09-20 03:37:51.625884160+00:00,896,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-98,mdot-03,9.5
4261,2019-09-20 03:37:51.625884160+00:00,896,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-108,mdot-03,5.2
4262,2019-09-20 03:38:02.273526784+00:00,2160,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-90,mdot-one,10.5
4263,2019-09-20 03:38:02.273526784+00:00,2160,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-92,mdot-one,8.8
4264,2019-09-20 03:38:53.854479104+00:00,896,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-103,mdot-03,9.2
4265,2019-09-20 03:38:53.854479104+00:00,896,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,6.2
4266,2019-09-20 03:39:04.434659840+00:00,2016,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.8
4267,2019-09-20 03:39:34.709327104+00:00,6801,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-107,mdot-two,9.0
4268,2019-09-20 03:39:34.709327104+00:00,6801,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-120,mdot-two,3.8
4269,2019-09-20 03:39:56.016058880+00:00,896,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,4.8
4270,2019-09-20 03:39:56.016058880+00:00,896,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,8.2
4271,2019-09-20 03:40:06.556624896+00:00,2192,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,9.5
4272,2019-09-20 03:40:06.556624896+00:00,2192,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,8.0
4273,2019-09-20 03:40:36.957575168+00:00,6881,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-104,mdot-two,8.0
4274,2019-09-20 03:40:36.957575168+00:00,6881,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,2.5
4275,2019-09-20 03:40:58.135494912+00:00,896,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,7.0
4276,2019-09-20 03:40:58.135494912+00:00,896,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,3.2
4277,2019-09-20 03:41:39.169264128+00:00,6929,51456000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-118,mdot-two,2.0
4278,2019-09-20 03:41:39.169264128+00:00,6929,51456000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-105,mdot-two,6.8
4279,2019-09-20 03:42:09.864598016+00:00,2144,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,6.5
4280,2019-09-20 03:43:01.423019776+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-95,mdot-03,4.8
4281,2019-09-20 03:43:01.423019776+00:00,896,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,2.2
4282,2019-09-20 03:43:41.780076032+00:00,6849,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-102,mdot-two,5.2
4283,2019-09-20 03:43:41.780076032+00:00,6849,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-115,mdot-two,2.8
4284,2019-09-20 03:44:12.399205888+00:00,2272,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,5.8
4285,2019-09-20 03:44:12.399205888+00:00,2272,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-90,mdot-one,7.2
4286,2019-09-20 03:45:03.966599936+00:00,896,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-104,mdot-03,3.8
4287,2019-09-20 03:45:14.621830912+00:00,2160,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.2
4288,2019-09-20 03:45:44.748801024+00:00,6945,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-117,mdot-two,2.0
4289,2019-09-20 03:45:44.748801024+00:00,6945,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-105,mdot-two,6.0
4290,2019-09-20 03:46:06.183715072+00:00,896,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,11.0
4291,2019-09-20 03:46:16.789824+00:00,2160,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,7.8
4292,2019-09-20 03:46:16.789824+00:00,2160,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-92,mdot-one,7.8
4293,2019-09-20 03:46:47.085127168+00:00,6929,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,3.8
4294,2019-09-20 03:47:08.349314816+00:00,896,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-107,mdot-03,4.5
4295,2019-09-20 03:47:08.349314816+00:00,896,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,10.2
4296,2019-09-20 03:52:16.304995072+00:00,896,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-03,4.0
4297,2019-09-20 03:52:26.983678208+00:00,2160,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,6.8
4298,2019-09-20 03:53:18.528486912+00:00,896,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.8
4299,2019-09-20 03:53:18.528486912+00:00,896,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,8.5
4300,2019-09-20 03:53:29.142343936+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,10.2
4301,2019-09-20 03:53:29.142343936+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.8
4302,2019-09-20 03:53:58.440442112+00:00,6977,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-101,mdot-two,7.8
4303,2019-09-20 03:53:58.440442112+00:00,6977,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-116,mdot-two,3.5
4304,2019-09-20 03:54:20.685836032+00:00,896,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-110,mdot-03,4.5
4305,2019-09-20 03:54:20.685836032+00:00,896,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,11.5
4306,2019-09-20 03:54:31.258363136+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,9.0
4307,2019-09-20 03:54:31.258363136+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,8.0
4308,2019-09-20 03:55:00.704221952+00:00,7089,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-101,mdot-two,7.8
4309,2019-09-20 03:55:00.704221952+00:00,7089,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,3.2
4310,2019-09-20 03:55:22.801871104+00:00,896,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,7.2
4311,2019-09-20 03:55:22.801871104+00:00,896,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,2.0
4312,2019-09-20 03:56:02.912528896+00:00,7041,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-115,mdot-two,3.5
4313,2019-09-20 03:56:02.912528896+00:00,7041,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-104,mdot-two,7.2
4314,2019-09-20 03:56:34.560888064+00:00,1664,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-91,mdot-one,5.0
4315,2019-09-20 03:57:26.102214144+00:00,896,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,4.5
4316,2019-09-20 03:58:05.528318976+00:00,7025,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-122,mdot-two,2.2
4317,2019-09-20 03:58:37.104427008+00:00,2160,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,8.5
4318,2019-09-20 03:59:28.647060992+00:00,880,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-108,mdot-03,3.5
4319,2019-09-20 03:59:28.647060992+00:00,880,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,6.8
4320,2019-09-20 03:59:39.330758144+00:00,2272,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,11.5
4321,2019-09-20 03:59:39.330758144+00:00,2272,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,11.5
4322,2019-09-20 04:00:09.136261888+00:00,7089,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-97,mdot-two,8.8
4323,2019-09-20 04:00:09.136261888+00:00,7089,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-115,mdot-two,2.8
4324,2019-09-20 04:00:30.868526848+00:00,880,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,4.2
4325,2019-09-20 04:00:30.868526848+00:00,880,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-105,mdot-03,10.5
4326,2019-09-20 04:00:41.495539968+00:00,2048,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,10.8
4327,2019-09-20 04:00:41.495539968+00:00,2048,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,10.0
4328,2019-09-20 04:01:10.741202944+00:00,7137,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-two,6.5
4329,2019-09-20 04:01:10.741202944+00:00,7137,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,1.0
4330,2019-09-20 04:01:33.023865088+00:00,896,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,10.2
4331,2019-09-20 04:01:33.023865088+00:00,896,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-108,mdot-03,5.0
4332,2019-09-20 04:01:43.606775040+00:00,1760,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,6.8
4333,2019-09-20 04:01:43.606775040+00:00,1760,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-91,mdot-one,6.5
4334,2019-09-20 04:02:13.387715072+00:00,7025,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-117,mdot-two,4.0
